784,27.66666666666663,1411.6666666666667,997.6666666666666,29.666666666666515,23.473684210526358,2043.4736842105262,864.0,18.0,27.0,3028.0,859.0,39.0,33.0,2902.0,593.0,41.0,27.0,1991.0,1317.0,24.0,23.0,2640.0,1346.0,24.0,21.0,2646.0,925.0,31.0,32.0,3466.0,198.25,44.0,25.0,2474.0,656.0,26.0,24.0,2148.0,561.0,25.0,26.0,2870.0,276.0,34.0,24.0,2887.0,962.0,30.0,24.0,3089.0,734.0,34.0,22.0,3346.0,970.8571428571429,39.0,26.0,3006.0,1246.0,32.0,34.0,3162.0,617.0,38.0,22.0,2252.0,1000.0,32.0,28.0,3120.0,414.0,40.0,26.0,2751.0,377.0,28.0,20.0,2109.0,633.0,29.0,28.0,2664.0,1277.0,22.0,26.0,3204.0,618.0,34.0,14.0,3459.962962962963,205.03703703703704,14.0
785,28.0,1412.0,998.0,30.0,23.42105263157896,2043.421052631579,864.0,17.999999999999773,27.0,3027.0,860.0,39.0,33.0,2902.0,592.0,41.0,27.0,1991.0,1316.0,24.0,24.0,2638.0,1348.0,24.0,21.0,2644.0,925.0,31.0,32.0,3466.0,198.0,44.0,25.14285714285711,2474.0,656.0,26.0,24.0,2147.0,561.0,26.0,26.0,2868.0,276.0,34.0,24.0,2885.0,964.0,30.0,24.0,3088.0,734.0,34.0,22.0,3346.0,970.7142857142857,39.0,26.0,3004.0,1248.0,31.0,33.0,3161.0,617.0,37.0,21.0,2251.0,1000.0,31.0,28.0,3119.0,413.0,40.0,26.0,2751.0,377.0,26.0,20.0,2109.0,634.0,29.0,28.0,2662.0,1278.0,22.0,26.0,3203.0,620.0,34.0,14.0,3459.925925925926,205.07407407407408,14.0
786,27.0,1412.0,998.0,29.0,23.36842105263156,2043.3684210526317,864.0,18.0,27.0,3026.0,860.0,39.0,34.0,2903.0,592.0,41.0,27.0,1990.0,1315.0,24.0,23.0,2635.0,1349.0,24.0,21.0,2643.0,925.0,31.0,32.0,3466.0,197.75,44.0,25.285714285714334,2474.0,656.0,26.0,24.0,2146.0,562.0,26.0,26.0,2866.0,276.0,34.0,24.0,2884.0,966.0,30.0,24.0,3086.0,734.0,34.0,22.0,3346.0,970.5714285714286,39.0,26.0,3002.0,1250.0,31.0,32.0,3160.0,617.0,37.0,21.0,2250.0,1001.0,31.0,28.0,3118.0,413.0,40.0,26.0,2750.0,376.0,25.0,20.0,2108.0,635.0,29.0,28.0,2660.0,1280.0,22.0,27.0,3201.0,622.0,34.0,14.0,3459.8888888888887,205.11111111111111,14.0
787,26.999999999999886,1412.0,998.3333333333334,29.0,23.315789473684163,2043.3157894736842,864.0,18.0,27.0,3024.0,861.0,39.0,34.0,2903.0,591.0,40.0,27.0,1989.0,1314.0,25.0,23.0,2633.0,1350.0,24.0,22.0,2642.0,926.0,32.0,32.0,3466.0,197.5,44.0,25.428571428571445,2474.0,656.0,26.0,24.0,2145.0,562.0,26.0,26.0,2864.0,276.0,34.0,24.0,2882.0,967.0,29.0,24.0,3085.0,733.0,34.0,22.0,3346.0,970.4285714285714,39.0,26.0,3001.0,1252.0,31.0,30.0,3158.0,616.0,36.0,21.0,2249.0,1001.0,30.0,28.0,3117.0,413.0,40.0,26.0,2750.0,376.0,23.0,20.0,2108.0,636.0,29.0,28.0,2658.0,1281.0,22.0,27.0,3200.0,624.0,34.0,14.0,3459.8518518518517,205.14814814814815,14.0
788,27.000000000000114,1412.0,998.6666666666666,29.0,23.263157894736878,2043.2631578947369,864.0,17.999999999999773,27.0,3023.0,862.0,39.0,34.0,2903.0,590.0,40.0,27.0,1988.0,1313.0,25.0,23.0,2631.0,1351.0,24.0,22.0,2641.0,926.0,31.0,32.0,3466.0,197.25,44.0,25.571428571428555,2474.0,656.0,26.0,24.0,2143.0,563.0,26.0,26.0,2863.0,277.0,35.0,24.0,2880.0,969.0,29.0,24.0,3083.0,733.0,34.0,22.0,3346.0,970.2857142857143,39.0,26.0,2999.0,1254.0,30.0,29.0,3157.0,616.0,35.0,20.0,2248.0,1002.0,30.0,28.0,3116.0,412.0,40.0,26.0,2750.0,376.0,22.0,20.0,2107.0,637.0,29.0,28.0,2656.0,1282.0,22.0,27.0,3198.0,626.0,34.0,14.0,3459.814814814815,205.1851851851852,14.0
789,27.0,1412.0,999.0,29.0,23.21052631578948,2043.2105263157894,864.0,18.000000000000227,27.0,3022.0,862.0,39.0,34.0,2904.0,589.0,40.0,27.0,1988.0,1312.0,25.0,23.0,2629.0,1352.0,24.0,22.0,2640.0,927.0,30.0,32.0,3466.0,197.0,44.0,25.714285714285666,2474.0,656.0,26.0,24.0,2142.0,563.0,26.0,26.0,2861.0,277.0,35.0,24.0,2878.0,971.0,29.0,24.0,3082.0,733.0,34.0,22.0,3346.0,970.1428571428571,39.0,26.0,2998.0,1256.0,30.0,28.0,3156.0,616.0,35.0,20.0,2247.0,1002.0,29.0,28.0,3115.5,412.0,40.0,26.0,2748.0,375.0,22.0,20.0,2106.0,638.0,29.0,28.0,2654.0,1283.0,23.0,27.0,3197.0,628.0,34.0,14.0,3459.777777777778,205.22222222222223,14.0
790,27.0,1412.25,999.25,29.0,23.15789473684208,2043.157894736842,864.0,18.0,27.0,3020.0,863.0,39.0,34.0,2904.5,588.5,40.0,27.0,1987.0,1311.0,25.0,23.0,2626.0,1353.0,24.0,22.0,2640.0,928.0,29.0,32.0,3466.0,196.75,44.0,25.85714285714289,2474.0,656.0,26.0,24.0,2141.0,564.0,26.0,26.0,2859.0,277.0,35.0,24.0,2876.0,972.0,29.0,24.0,3080.0,733.0,34.0,22.0,3346.0,970.0,39.0,26.0,2996.0,1258.0,30.0,27.0,3155.0,616.0,34.0,20.0,2247.0,1003.0,29.0,28.0,3115.0,412.0,40.0,26.0,2746.0,375.0,22.0,20.0,2106.0,639.0,29.0,28.0,2652.0,1284.0,23.0,28.0,3196.0,630.0,34.0,14.0,3459.740740740741,205.25925925925927,14.0
791,27.0,1412.5,999.5,29.0,23.105263157894683,2043.1052631578948,864.0,17.999999999999773,26.0,3019.0,864.0,38.0,34.0,2905.0,588.0,40.0,27.0,1986.0,1310.0,25.0,23.0,2624.0,1354.0,24.0,22.0,2639.0,928.0,28.0,32.0,3466.0,196.5,44.0,26.0,2474.0,656.0,26.0,24.0,2140.0,564.0,26.0,26.0,2857.0,277.0,35.0,24.0,2874.0,974.0,29.0,24.0,3078.0,733.0,34.0,22.14285714285711,3346.1428571428573,969.8571428571429,38.85714285714266,26.0,2994.0,1260.0,29.0,26.0,3154.0,616.0,34.0,19.0,2246.0,1003.0,28.0,28.0,3114.0,412.0,40.0,26.0,2744.0,375.0,22.0,20.0,2105.0,640.0,29.0,28.0,2650.0,1285.0,24.0,27.0,3195.0,632.0,33.0,14.0,3459.703703703704,205.2962962962963,14.0
792,27.0,1412.75,999.75,29.0,23.0526315789474,2043.0526315789473,864.0,18.000000000000227,26.0,3017.0,865.0,38.0,34.0,2905.0,587.0,40.0,27.0,1985.0,1309.0,25.0,23.0,2622.0,1355.0,25.0,22.0,2638.0,929.0,27.0,32.0,3466.0,196.25,44.0,26.0,2473.0,656.0,26.0,25.0,2139.0,565.0,27.0,26.0,2855.0,277.0,35.0,24.0,2872.0,976.0,29.0,24.0,3077.0,733.0,34.0,22.285714285714334,3346.285714285714,969.7142857142857,38.71428571428578,26.0,2993.0,1262.0,29.0,26.0,3152.0,615.0,34.0,19.0,2245.0,1004.0,28.0,28.0,3113.0,411.0,41.0,26.0,2742.0,375.0,22.0,20.0,2105.0,641.0,29.0,28.0,2648.0,1286.0,24.0,26.0,3194.0,635.0,32.0,14.0,3459.6666666666665,205.33333333333334,14.0
793,27.0,1413.0,1000.0,29.0,23.0,2043.0,864.0,18.0,26.0,3016.0,865.0,38.0,34.0,2906.0,586.0,39.0,27.0,1985.0,1308.0,26.0,23.0,2620.0,1356.0,25.0,22.0,2638.0,930.0,26.0,32.0,3466.0,196.0,44.0,26.0,2472.875,656.0,26.0,25.0,2138.0,565.0,27.0,27.0,2854.0,278.0,36.0,24.0,2870.0,978.0,29.0,24.0,3075.0,732.0,34.0,22.428571428571445,3346.4285714285716,969.5714285714286,38.57142857142844,26.0,2991.0,1264.0,29.0,26.0,3150.0,614.0,35.0,19.0,2244.0,1004.0,27.0,28.0,3112.0,411.0,41.0,26.0,2740.0,375.0,22.0,20.0,2104.0,642.0,29.0,28.0,2646.0,1287.0,25.0,25.0,3194.0,638.0,32.0,14.0,3459.6296296296296,205.37037037037038,14.0
794,27.0,1413.0,1000.25,29.0,23.0,2042.875,864.0,18.125,26.0,3015.0,866.0,38.0,34.0,2906.5,585.5,39.0,26.0,1984.0,1307.0,26.0,23.0,2618.0,1357.0,25.0,22.0,2636.0,930.0,26.0,31.75,3465.75,196.0,43.75,26.0,2472.75,656.0,26.0,25.0,2137.0,566.0,27.0,27.0,2852.0,278.0,36.0,24.0,2868.0,979.0,29.0,24.0,3074.0,732.0,34.0,22.571428571428555,3346.5714285714284,969.4285714285714,38.42857142857156,26.0,2990.0,1266.0,29.0,26.0,3148.0,613.0,36.0,18.0,2243.0,1005.0,27.0,28.0,3111.5,411.0,41.0,26.0,2738.0,375.0,22.0,20.0,2104.0,644.0,29.0,28.0,2644.0,1288.0,25.0,24.0,3193.0,640.0,31.0,14.0,3459.5925925925926,205.40740740740742,14.0
795,27.0,1413.0,1000.5,29.0,23.0,2042.75,864.0,18.25,26.0,3013.0,867.0,38.0,34.0,2907.0,585.0,39.0,26.0,1983.0,1306.0,26.0,23.0,2615.0,1358.0,25.0,22.0,2634.0,931.0,26.0,31.5,3465.5,196.0,43.5,26.0,2472.625,656.0,26.0,25.0,2136.0,566.0,27.0,27.0,2850.0,278.0,36.0,24.0,2866.0,981.0,28.0,24.0,3072.0,732.0,34.0,22.714285714285666,3346.714285714286,969.2857142857143,38.28571428571422,26.0,2988.0,1268.0,28.0,26.0,3146.0,613.0,36.0,18.0,2242.0,1005.0,26.0,28.0,3111.0,411.0,41.0,26.0,2736.0,374.0,23.0,20.0,2103.0,645.0,28.0,28.0,2642.0,1290.0,26.0,23.0,3192.0,643.0,30.0,14.0,3459.5555555555557,205.44444444444446,14.0
796,27.0,1413.0,1000.75,29.0,23.0,2042.625,864.0,18.375,26.0,3012.0,867.0,38.0,35.0,2907.0,584.0,39.0,26.0,1982.0,1305.0,26.0,23.0,2613.0,1359.0,25.0,22.0,2632.0,931.0,27.0,31.25,3465.25,196.0,43.25,26.0,2472.5,656.0,26.0,25.0,2134.0,567.0,27.0,27.0,2848.0,278.0,36.0,24.0,2864.0,983.0,28.0,24.0,3071.0,732.0,34.0,22.85714285714289,3346.8571428571427,969.1428571428571,38.14285714285734,26.0,2986.0,1270.0,28.0,26.0,3144.0,612.0,37.0,18.0,2242.0,1006.0,26.0,28.0,3110.0,410.0,41.0,26.0,2734.0,374.0,23.0,20.0,2102.0,646.0,28.0,28.0,2640.0,1291.0,26.0,22.0,3192.0,646.0,30.0,14.0,3459.5185185185187,205.4814814814815,14.0
797,27.0,1413.0,1001.0,29.0,23.0,2042.5,864.0,18.5,26.0,3011.0,868.0,38.0,35.0,2908.0,583.0,39.0,26.0,1982.0,1304.0,26.0,23.0,2611.0,1360.0,25.0,22.0,2630.0,932.0,27.0,31.0,3465.0,196.0,43.0,26.0,2472.375,656.0,26.0,25.0,2133.0,567.0,27.0,27.0,2846.0,278.0,36.0,24.0,2862.0,984.0,28.0,24.0,3069.0,732.0,34.0,23.0,3347.0,969.0,38.0,26.0,2985.0,1272.0,28.0,27.0,3142.0,611.0,38.0,18.0,2241.0,1005.0,26.0,28.0,3109.0,410.0,41.0,26.0,2732.0,374.0,23.0,20.0,2102.0,647.0,28.0,28.0,2638.0,1292.0,26.0,23.0,3189.0,647.0,31.0,14.0,3459.4814814814813,205.5185185185185,14.0
798,26.75,1413.25,1001.25,28.75,23.0,2042.375,864.0,18.625,26.0,3009.0,869.0,38.0,35.0,2908.5,582.5,38.5,26.0,1981.0,1303.0,26.0,23.0,2609.0,1361.0,25.0,22.0,2629.0,933.0,28.0,31.0,3465.0,196.33333333333334,43.0,26.0,2472.25,656.0,26.0,25.0,2132.0,568.0,27.0,27.0,2845.0,279.0,37.0,24.0,2860.0,986.0,28.0,24.0,3068.0,732.0,34.0,23.0,3347.0,968.8571428571429,38.0,26.0,2983.0,1274.0,27.0,27.0,3140.0,610.0,39.0,19.0,2240.0,1005.0,26.0,28.0,3108.0,410.0,41.0,26.0,2730.0,374.0,23.0,20.0,2101.0,648.0,28.0,28.0,2636.0,1293.0,27.0,24.0,3187.0,649.0,32.0,14.0,3459.4444444444443,205.55555555555554,14.0
799,26.5,1413.5,1001.5,28.5,23.0,2042.25,864.0,18.75,26.0,3008.0,870.0,38.0,35.0,2909.0,582.0,38.0,26.0,1980.0,1302.0,27.0,22.0,2606.0,1362.0,26.0,22.0,2627.0,933.0,28.0,31.0,3465.0,196.66666666666666,43.0,26.0,2472.125,656.0,26.0,25.0,2131.0,568.0,28.0,27.0,2843.0,279.0,37.0,24.0,2858.0,988.0,28.0,24.0,3066.0,732.0,33.0,23.0,3347.0,968.7142857142857,38.0,26.0,2982.0,1276.0,27.0,27.0,3138.0,610.0,39.0,20.0,2239.0,1004.0,26.0,28.0,3108.0,410.0,42.0,26.0,2728.0,374.0,23.0,20.0,2101.0,649.0,28.0,28.0,2634.0,1294.0,27.0,26.0,3185.0,651.0,33.0,14.0,3459.4074074074074,205.59259259259258,14.0
800,26.25,1413.75,1001.75,28.25,23.0,2042.125,864.0,18.875,26.0,3006.0,870.0,38.0,35.0,2909.0,581.0,38.0,26.0,1979.0,1301.0,27.0,22.0,2604.0,1363.0,26.0,22.0,2625.0,934.0,28.0,31.0,3465.0,197.0,43.0,26.0,2472.0,656.0,26.0,25.0,2130.0,569.0,28.0,27.0,2841.0,279.0,37.0,24.0,2856.0,990.0,28.0,24.0,3065.0,732.0,33.0,23.0,3347.0,968.5714285714286,38.0,26.0,2980.0,1278.0,27.0,27.0,3136.0,609.0,40.0,20.0,2238.0,1004.0,26.0,28.0,3107.0,409.0,41.0,26.0,2726.0,374.0,23.0,20.0,2100.0,650.0,28.0,28.0,2632.0,1295.0,28.0,27.0,3182.0,652.0,34.0,14.0,3459.3703703703704,205.62962962962962,14.0
801,26.0,1414.0,1002.0,28.0,23.0,2042.0,864.0,19.0,26.0,3005.0,871.0,38.0,35.0,2910.0,580.0,38.0,26.0,1979.0,1300.0,27.0,22.0,2602.0,1364.0,26.0,22.0,2623.0,934.0,29.0,31.0,3464.0,197.0,43.0,25.888888888888914,2471.8888888888887,656.0,26.0,25.0,2129.0,569.0,28.0,27.0,2839.0,279.0,37.0,24.0,2854.0,991.0,28.0,24.0,3063.0,732.0,33.0,23.0,3347.0,968.4285714285714,38.0,26.0,2978.0,1280.0,26.0,27.0,3134.0,608.0,41.0,21.0,2237.0,1003.0,26.0,28.0,3106.0,408.0,41.0,26.0,2724.0,373.0,24.0,20.0,2099.0,651.0,28.0,28.0,2630.0,1296.0,28.0,28.0,3180.0,654.0,35.0,14.0,3459.3333333333335,205.66666666666666,14.0
802,26.0,1414.0,1002.25,28.0,22.799999999999955,2042.0,864.0,19.0,26.0,3004.0,872.0,38.0,35.0,2910.5,579.5,38.0,26.0,1978.0,1299.0,27.0,22.0,2600.0,1365.0,26.0,22.0,2621.0,935.0,29.0,31.0,3464.0,197.33333333333334,42.666666666666515,25.77777777777783,2471.777777777778,656.0,26.0,25.0,2128.0,570.0,28.0,28.0,2838.0,280.0,38.0,24.0,2852.0,993.0,28.0,24.0,3062.0,733.0,33.0,23.0,3347.0,968.2857142857143,38.0,26.0,2977.0,1282.0,26.0,28.0,3132.0,608.0,42.0,21.0,2236.0,1003.0,26.0,28.0,3105.0,408.0,41.0,26.0,2722.0,373.0,24.0,20.0,2099.0,652.0,28.0,28.0,2628.0,1297.0,29.0,30.0,3178.0,656.0,36.0,14.0,3459.296296296296,205.7037037037037,14.0
803,26.0,1414.0,1002.5,28.0,22.600000000000023,2042.0,864.0,19.0,26.0,3002.0,873.0,38.0,35.0,2911.0,579.0,38.0,26.0,1977.0,1298.0,27.0,22.0,2598.0,1366.0,26.0,22.0,2620.0,936.0,30.0,31.0,3464.0,197.66666666666666,42.333333333333485,25.66666666666663,2471.6666666666665,656.0,26.0,25.0,2127.0,570.0,28.0,27.0,2836.0,280.0,37.0,24.0,2850.0,995.0,28.0,24.0,3060.0,733.0,33.0,23.0,3347.0,968.1428571428571,38.0,26.0,2975.0,1284.0,26.0,27.0,3131.0,607.0,41.0,22.0,2235.0,1002.0,26.0,28.0,3104.0,407.0,41.0,26.0,2720.0,373.0,24.0,20.0,2098.0,653.0,28.0,28.0,2626.0,1298.0,29.0,29.0,3177.0,658.0,34.0,14.0,3459.259259259259,205.74074074074073,14.0
804,26.0,1414.0,1002.75,28.0,22.399999999999977,2042.0,864.0,19.0,26.0,3001.0,873.0,38.0,35.0,2911.0,578.0,38.0,26.0,1976.0,1297.0,27.0,22.0,2595.0,1367.0,26.0,22.0,2618.0,936.0,30.0,31.0,3464.0,198.0,42.0,25.555555555555543,2471.5555555555557,656.0,26.0,25.0,2126.0,571.0,28.0,27.0,2835.0,281.0,36.0,24.0,2849.0,996.0,27.0,24.0,3059.0,733.0,33.0,23.0,3347.0,968.0,38.0,26.0,2974.0,1286.0,26.0,27.0,3130.0,607.0,41.0,23.0,2234.0,1002.0,26.0,28.0,3103.0,406.0,41.0,26.0,2718.0,373.0,24.0,20.0,2098.0,654.0,28.0,28.0,2624.0,1300.0,30.0,28.0,3176.0,660.0,33.0,14.0,3459.222222222222,205.77777777777777,14.0
805,26.0,1414.0,1003.0,28.0,22.200000000000045,2042.0,864.0,19.0,26.0,3000.0,874.0,38.0,36.0,2912.0,578.0,38.0,26.0,1976.0,1296.0,28.0,22.0,2593.0,1368.0,26.0,22.0,2617.0,937.0,30.0,31.0,3463.5,198.0,42.0,25.444444444444457,2471.4444444444443,656.0,26.0,25.0,2124.0,571.0,28.0,26.0,2834.0,282.0,35.0,24.0,2847.0,998.0,27.0,24.0,3058.0,734.0,33.0,23.14285714285711,3347.1428571428573,968.0,38.0,26.0,2972.0,1287.0,26.0,27.0,3129.0,607.0,41.0,24.0,2234.0,1002.0,26.0,28.0,3102.0,406.0,41.0,26.0,2716.0,373.0,24.0,20.0,2097.0,655.0,28.0,27.0,2622.0,1300.0,30.0,28.0,3176.0,662.0,32.0,14.0,3459.185185185185,205.8148148148148,14.0
806,26.0,1414.25,1003.25,28.0,22.0,2042.0,864.0,19.0,26.0,2998.0,875.0,38.0,35.0,2911.0,579.0,37.0,25.0,1975.0,1295.0,27.0,22.0,2591.0,1369.0,27.0,22.0,2615.0,938.0,30.0,31.0,3463.0,198.0,42.0,25.33333333333337,2471.3333333333335,656.0,26.0,25.0,2123.0,572.0,29.0,26.0,2832.0,282.0,34.0,24.0,2845.0,1000.0,27.0,24.0,3056.0,734.0,33.0,23.285714285714334,3347.285714285714,968.0,38.0,26.0,2970.0,1289.0,26.0,27.0,3128.0,607.0,41.0,24.0,2232.0,1002.0,25.0,28.0,3101.0,405.0,40.0,26.0,2714.0,373.0,24.0,20.0,2096.0,656.0,28.0,27.0,2621.0,1301.0,30.0,27.0,3174.0,664.0,31.0,14.0,3459.1481481481483,205.85185185185185,14.0
807,26.0,1414.5,1003.5,28.0,22.0,2041.75,864.0,19.25,26.0,2997.0,875.0,38.0,35.0,2910.0,580.0,37.0,24.5,1975.0,1294.5,27.0,22.0,2589.0,1370.0,27.0,22.0,2614.0,939.0,30.0,31.0,3463.0,199.0,42.0,25.22222222222217,2471.222222222222,656.0,26.0,25.0,2122.0,572.0,29.0,25.0,2831.0,283.0,33.0,24.0,2843.0,1002.0,27.0,24.0,3055.0,734.0,33.0,23.428571428571445,3347.4285714285716,968.0,38.0,26.0,2968.0,1290.0,26.0,26.0,3127.0,607.0,40.0,25.0,2231.0,1002.0,25.0,28.0,3100.0,404.0,40.0,26.0,2712.0,372.0,25.0,20.0,2096.0,657.0,28.0,27.0,2620.0,1302.0,30.0,26.0,3172.0,667.0,31.0,14.0,3459.1111111111113,205.88888888888889,14.0
808,26.0,1414.75,1003.75,28.0,22.0,2041.5,864.0,19.5,26.0,2995.0,876.0,38.0,35.0,2910.0,581.0,37.0,24.0,1975.0,1294.0,27.0,22.0,2586.0,1371.0,27.0,22.0,2612.0,940.0,30.0,30.75,3462.75,199.25,41.75,25.111111111111086,2471.1111111111113,656.0,26.0,25.0,2121.0,573.0,29.0,25.0,2830.0,284.0,32.0,24.0,2841.0,1003.0,27.0,24.0,3053.0,735.0,32.0,23.571428571428555,3347.5714285714284,968.0,38.0,26.0,2966.0,1292.0,26.0,26.0,3126.0,607.0,40.0,26.0,2230.0,1002.0,25.0,28.0,3099.0,404.0,40.0,26.0,2710.0,372.0,25.0,20.0,2095.0,658.0,28.0,26.0,2619.0,1303.0,30.0,25.0,3171.0,670.0,31.0,14.0,3459.074074074074,205.92592592592592,14.0
809,26.0,1415.0,1004.0,28.0,22.0,2041.25,864.0,19.75,26.0,2994.0,877.0,38.0,35.0,2909.0,582.0,36.0,24.0,1975.0,1294.0,26.0,22.0,2584.0,1372.0,27.0,22.0,2611.0,941.0,30.0,30.5,3462.5,199.5,41.5,25.0,2471.0,656.0,26.0,25.0,2120.0,573.0,29.0,24.0,2828.0,284.0,31.0,23.0,2839.0,1005.0,27.0,24.0,3052.0,735.0,32.0,23.714285714285666,3347.714285714286,968.0,38.0,26.0,2964.0,1294.0,26.0,26.0,3125.0,607.0,40.0,27.0,2229.0,1003.0,25.0,28.0,3098.0,403.0,40.0,26.0,2708.0,372.0,25.0,20.0,2095.0,659.0,28.0,26.0,2618.0,1304.0,30.0,25.0,3169.0,673.0,31.0,14.0,3459.037037037037,205.96296296296296,14.0
810,26.0,1415.0,1004.25,28.0,22.0,2041.0,864.0,20.0,26.0,2993.0,878.0,38.0,35.0,2908.0,583.0,36.0,23.0,1975.0,1293.0,26.0,22.0,2582.0,1373.0,27.0,22.0,2609.0,941.0,30.0,30.25,3462.25,199.75,41.25,25.0,2471.0,657.0,26.0,25.0,2119.0,574.0,29.0,24.0,2827.0,285.0,30.0,24.0,2837.0,1007.0,27.0,24.0,3050.0,735.0,32.0,23.85714285714289,3347.8571428571427,968.0,38.0,26.0,2962.0,1295.0,27.0,26.0,3124.0,607.0,40.0,27.0,2227.0,1003.0,24.0,28.0,3097.0,402.0,40.0,26.0,2706.0,372.0,25.0,20.0,2094.0,660.0,28.0,26.0,2617.0,1305.0,30.0,24.0,3168.0,676.0,31.0,14.0,3459.0,206.0,14.0
811,26.0,1415.0,1004.5,28.0,22.0,2041.0,864.125,20.125,26.0,2991.0,878.0,38.0,35.0,2908.0,584.0,36.0,22.666666666666515,1974.6666666666667,1292.6666666666667,25.666666666666515,22.0,2580.0,1374.0,27.0,22.0,2608.0,942.0,30.0,30.0,3462.0,200.0,41.0,25.0,2470.0,657.0,26.0,25.0,2118.0,574.0,29.0,24.0,2826.0,286.0,30.0,24.0,2835.0,1008.0,27.0,24.0,3049.0,736.0,32.0,24.0,3348.0,968.0,38.0,26.0,2960.0,1297.0,27.0,25.0,3123.0,606.0,39.0,28.0,2226.0,1003.0,24.0,28.0,3096.5,401.5,39.5,26.0,2704.0,372.0,25.0,20.0,2094.0,662.0,28.0,26.0,2616.0,1306.0,30.0,23.0,3166.0,679.0,31.0,14.0,3458.8571428571427,206.14285714285714,14.0
812,26.0,1415.0,1004.75,28.0,22.0,2041.0,864.25,20.25,26.0,2990.0,879.0,38.0,35.0,2907.0,585.0,35.0,22.333333333333485,1974.3333333333333,1292.3333333333333,25.333333333333485,22.0,2578.0,1376.0,28.0,22.0,2606.0,943.0,30.0,30.0,3462.0,200.25,41.0,25.0,2470.0,658.0,26.0,25.0,2117.0,575.0,29.0,24.0,2823.0,286.0,29.0,24.0,2833.0,1010.0,27.0,24.0,3048.0,736.0,32.0,24.0,3348.0,967.0,37.0,26.0,2958.0,1299.0,27.0,25.0,3122.0,606.0,39.0,29.0,2225.0,1003.0,24.0,28.0,3096.0,401.0,39.0,26.0,2702.0,372.0,25.0,20.0,2093.0,663.0,27.0,25.0,2614.0,1307.0,30.0,23.0,3165.0,682.0,31.0,14.0,3458.714285714286,206.28571428571428,14.0
813,26.0,1415.0,1005.0,28.0,22.0,2041.0,864.375,20.375,26.0,2989.0,880.0,38.0,35.0,2906.0,586.0,35.0,22.0,1974.0,1292.0,25.0,22.0,2576.0,1376.0,28.0,22.0,2605.0,944.0,30.0,30.0,3462.0,200.5,41.0,24.0,2469.0,658.0,26.0,26.0,2116.0,576.0,30.0,24.0,2821.0,286.0,28.0,24.0,2831.0,1012.0,26.0,24.0,3046.0,736.0,32.0,24.0,3348.0,966.8571428571429,37.0,26.0,2956.0,1300.0,27.0,25.0,3121.0,606.0,39.0,30.0,2224.0,1004.0,24.0,28.0,3095.0,400.0,39.0,26.0,2701.0,372.0,26.0,20.0,2093.0,664.0,27.0,25.0,2613.0,1308.0,30.0,22.0,3163.0,684.0,30.0,14.0,3458.5714285714284,206.42857142857142,14.0
814,25.999999999999886,1415.3333333333333,1005.3333333333334,28.0,22.0,2041.0,864.5,20.5,26.0,2987.0,880.0,38.0,35.0,2906.0,588.0,35.0,21.5,1974.0,1291.5,25.0,22.0,2574.0,1376.0,28.0,22.0,2603.0,945.0,30.0,30.0,3462.0,200.75,41.0,24.0,2469.0,659.0,26.0,26.0,2114.0,576.0,29.0,24.0,2819.0,286.0,28.0,24.0,2829.0,1014.0,26.0,24.0,3045.0,737.0,32.0,24.0,3348.0,966.7142857142857,37.0,26.0,2954.0,1302.0,27.0,25.0,3120.0,606.0,39.0,29.0,2222.0,1004.0,24.0,28.0,3094.0,400.0,39.0,26.0,2699.0,371.0,26.0,20.0,2092.0,665.0,27.0,25.0,2612.0,1309.0,30.0,21.0,3161.0,687.0,30.0,14.0,3458.4285714285716,206.57142857142858,14.0
815,26.000000000000114,1415.6666666666667,1005.6666666666666,28.0,22.0,2041.0,864.625,20.625,26.0,2986.0,881.0,38.0,35.0,2905.0,589.0,34.0,21.0,1974.0,1291.0,25.0,22.0,2572.0,1376.0,28.0,22.0,2602.0,946.0,30.0,30.0,3462.0,201.0,41.0,24.0,2468.0,660.0,26.0,26.0,2112.0,576.0,29.0,24.0,2817.0,286.0,27.0,24.0,2827.0,1015.0,26.0,24.0,3043.0,737.0,32.0,24.0,3348.0,966.5714285714286,37.0,26.0,2953.0,1304.0,28.0,24.0,3119.0,606.0,38.0,29.0,2221.0,1005.0,24.0,28.0,3093.0,399.0,39.0,26.0,2697.0,371.0,26.0,20.0,2092.0,666.0,27.0,25.0,2611.0,1310.0,30.0,20.0,3160.0,690.0,30.0,14.0,3458.285714285714,206.71428571428572,14.0
816,26.0,1416.0,1006.0,28.0,22.0,2041.0,864.75,20.75,26.0,2984.0,882.0,38.0,35.0,2904.0,590.0,34.0,21.0,1974.0,1291.0,24.0,22.0,2570.0,1377.0,28.0,22.0,2600.0,947.0,30.0,30.0,3461.0,201.0,41.0,23.5,2467.5,660.5,26.5,26.0,2111.0,577.0,28.0,24.0,2814.0,287.0,26.0,23.0,2825.0,1017.0,26.0,24.0,3042.0,737.0,32.0,24.0,3348.0,966.4285714285714,37.0,26.0,2951.0,1305.0,28.0,24.0,3118.0,606.0,38.0,29.0,2220.0,1005.0,25.0,28.0,3092.0,398.0,39.0,26.0,2695.0,371.0,26.0,20.0,2091.0,667.0,27.0,24.0,2610.0,1311.0,30.0,20.0,3158.0,693.0,30.0,14.0,3458.1428571428573,206.85714285714286,14.0
